instance,n_customers,coverage,coverage_pct,omega,placement_seed,solver_seed,base_tabu_tenure,max_iter,shake_tenure,shake_iter,shake_steps,opt_iter,phi,use_candidate_lists,use_extended_operators,best_cost,vehicles,iterations_done,moves_generated,moves_evaluated,moves_skipped_validity,moves_skipped_tabu,shakes,solver_time_sec,candidate_pairs,selected_arcs,applied_arcs,total_reduction,frvcp_calls,frvcp_total_time_sec,frvcp_avg_time_ms,error,experiment
tc1c10s3ct4.xml,10,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,13.205258194736524,2,100,40262,13262,27000,397,4,2.6897690296173096,45,8,8,59166.31754787216,,,,,multiseed_replication
tc1c10s3ct4.xml,10,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,12.26465535141493,2,100,40298,13750,26548,342,4,2.364941120147705,45,18,18,141802.66005015146,,,,,multiseed_replication
tc1c10s3ct4.xml,10,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,12.256750546601111,2,100,40213,13506,26707,192,4,1.991157054901123,45,26,26,161468.73517498374,,,,,multiseed_replication
tc2c10s2cf0.xml,10,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,12.934745224373543,2,100,40284,21998,18286,211,4,2.10652494430542,45,8,8,32542.47273954152,,,,,multiseed_replication
tc2c10s2cf0.xml,10,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,13.47978990947758,2,100,40281,20705,19576,196,4,2.042589902877808,45,18,18,126094.66347089742,,,,,multiseed_replication
tc2c10s2cf0.xml,10,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,11.91944756756363,2,100,42065,27700,14365,635,4,2.372495651245117,45,26,24,170385.0735127572,,,,,multiseed_replication
tc2c10s2ct0.xml,10,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,11.52454014932922,2,100,40217,20736,19481,453,4,3.483572006225586,45,8,4,33897.62384960547,,,,,multiseed_replication
tc2c10s2ct0.xml,10,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,11.190249657112997,2,100,40219,21250,18969,200,5,2.868943929672241,45,18,14,89510.01584649316,,,,,multiseed_replication
tc2c10s2ct0.xml,10,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,10.826527953695166,2,100,40386,24110,16276,507,4,2.7771918773651123,45,26,22,128014.71286141765,,,,,multiseed_replication
tc2c10s3cf0.xml,10,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,14.839350183268524,3,100,41928,35571,6357,279,4,2.8639049530029297,45,8,6,24556.679172897224,,,,,multiseed_replication
tc2c10s3cf0.xml,10,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,11.965125491904873,2,100,40521,24762,15759,279,4,2.7862708568573,45,18,16,104947.34837364612,,,,,multiseed_replication
tc2c10s3cf0.xml,10,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,11.730661049529864,2,100,40337,19954,20383,239,4,2.54891300201416,45,26,24,186738.17151136365,,,,,multiseed_replication
tc2c10s3ct0.xml,10,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,11.203001428463116,2,100,40665,25784,14881,309,4,3.6909022331237793,45,8,8,56016.952463113324,,,,,multiseed_replication
tc2c10s3ct0.xml,10,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,10.657961653241395,2,100,40206,20611,19595,200,4,3.3649399280548096,45,18,18,84350.6835444006,,,,,multiseed_replication
tc2c10s3ct0.xml,10,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,7.863094029588797,2,100,38747,20399,18348,400,4,3.7081940174102783,45,26,26,128188.76768974938,,,,,multiseed_replication
tc0c20s3cf2.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,18.72618109594092,3,100,120000,25516,94484,744,4,14.918851852416992,190,38,38,235323.6403848415,,,,,multiseed_replication
tc0c20s3cf2.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,16.42529178901537,3,100,120000,24300,95700,495,4,14.08533501625061,190,76,76,493352.0536971057,,,,,multiseed_replication
tc0c20s3cf2.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.920627146082914,3,100,120000,25832,94168,2117,4,14.875022172927856,190,114,114,718887.0708910741,,,,,multiseed_replication
tc0c20s3ct2.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,16.080659448183773,4,100,120000,60103,59897,2738,4,16.020228147506714,190,38,38,269270.2003244077,,,,,multiseed_replication
tc0c20s3ct2.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.764282783493975,3,100,120000,24978,95022,1806,4,13.936064004898071,190,76,76,491361.730336507,,,,,multiseed_replication
tc0c20s3ct2.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.711124419652222,3,100,120000,26484,93516,2224,4,16.56474494934082,190,114,114,734147.6502348755,,,,,multiseed_replication
tc0c20s4cf2.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,16.78497804787665,3,100,120000,23091,96909,1146,3,15.820271968841553,190,38,38,245520.0895295784,,,,,multiseed_replication
tc0c20s4cf2.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,17.108234143675126,3,100,120000,39896,80104,1765,4,16.533468008041382,190,76,76,557338.3358058657,,,,,multiseed_replication
tc0c20s4cf2.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,16.62725874794178,3,100,120000,26758,93242,420,4,14.779587030410768,190,114,114,788523.3465119901,,,,,multiseed_replication
tc0c20s4ct2.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,16.008154049498323,3,100,120000,31864,88136,2457,4,17.479724168777466,190,38,38,249517.69451092405,,,,,multiseed_replication
tc0c20s4ct2.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.73360139670319,3,100,120000,31242,88758,2219,4,14.926093101501465,190,76,76,489517.1043990854,,,,,multiseed_replication
tc0c20s4ct2.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.728479574626972,3,100,120000,31242,88758,2221,4,13.626075029373167,190,114,114,756739.413598079,,,,,multiseed_replication
tc1c20s3cf1.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,16.26246215766689,3,100,120000,40049,79951,1579,4,23.798651933670044,190,38,38,209490.9472544291,,,,,multiseed_replication
tc1c20s3cf1.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.024380535644156,3,100,120000,50827,69173,2670,4,18.78980088233948,190,76,76,392916.0287830516,,,,,multiseed_replication
tc1c20s3cf1.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,14.17732320510574,3,100,120000,50972,69028,4084,3,23.439977884292603,190,114,110,581765.2981383353,,,,,multiseed_replication
tc1c20s3cf3.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,14.418351856153585,3,100,120000,38892,81108,1545,4,17.09717607498169,190,38,38,226708.1988516852,,,,,multiseed_replication
tc1c20s3cf3.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,14.163090316132898,3,100,120000,39243,80757,2562,4,17.627690076828003,190,76,74,450324.3015595563,,,,,multiseed_replication
tc1c20s3cf3.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,12.714485143543218,3,100,120000,38524,81476,2456,4,17.38675093650818,190,114,112,689233.8162894278,,,,,multiseed_replication
tc1c20s3cf4.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.855011480148692,3,100,120000,47434,72566,2360,3,22.138086080551147,190,38,36,167296.05986979493,,,,,multiseed_replication
tc1c20s3cf4.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.851687556616412,3,100,120000,46783,73217,1901,3,19.67010402679444,190,76,74,411703.63295775175,,,,,multiseed_replication
tc1c20s3cf4.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.780325657469277,3,100,120000,38585,81415,4436,4,20.82103085517884,190,114,112,713474.2327249644,,,,,multiseed_replication
tc1c20s3ct1.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,16.14880029149079,4,100,120000,66938,53062,3175,4,26.73372387886048,190,38,36,213971.287331283,,,,,multiseed_replication
tc1c20s3ct1.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,14.493003977430666,3,100,120000,46582,73418,1781,4,25.21964383125305,190,76,74,450759.9498954609,,,,,multiseed_replication
tc1c20s3ct1.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,14.362031520316828,3,100,120000,50152,69848,2300,4,22.37785816192627,190,114,112,632245.7922494279,,,,,multiseed_replication
tc1c20s3ct3.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,11.895430394354952,3,100,120000,28567,91433,492,4,15.299733877182009,190,38,38,238367.02155879023,,,,,multiseed_replication
tc1c20s3ct3.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,11.863254818907988,3,100,120000,27483,92517,863,4,14.17740797996521,190,76,74,396561.3067021028,,,,,multiseed_replication
tc1c20s3ct3.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,11.782412764704702,3,100,120000,27595,92405,1613,4,16.06492805480957,190,114,112,651416.8507725825,,,,,multiseed_replication
tc1c20s3ct4.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.530940034002944,4,100,120000,57699,62301,2863,4,23.872820138931274,190,38,38,192058.71482230665,,,,,multiseed_replication
tc1c20s3ct4.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.530940034002942,4,100,120000,58800,61200,2800,4,26.936068773269653,190,76,76,387564.5641328592,,,,,multiseed_replication
tc1c20s3ct4.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.24638829905535,3,100,120000,38593,81407,2338,4,19.74874210357666,190,114,114,647573.5781815907,,,,,multiseed_replication
tc1c20s4cf1.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,14.476717134658168,3,100,120000,50957,69043,2249,4,24.79489302635193,190,38,38,201399.88845777904,,,,,multiseed_replication
tc1c20s4cf1.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,14.16504537331068,3,100,120000,54192,65808,4247,4,24.42613911628723,190,76,76,393536.0382320964,,,,,multiseed_replication
tc1c20s4cf1.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,13.969019911175216,3,100,120000,54019,65981,4034,4,28.152863025665283,190,114,114,555526.8878760654,,,,,multiseed_replication
tc1c20s4cf3.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,16.427927414943873,3,100,120000,37785,82215,1273,4,15.660401821136476,190,38,34,240718.6640790337,,,,,multiseed_replication
tc1c20s4cf3.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,14.401924245292223,3,100,120000,43032,76968,2376,4,17.074537992477417,190,76,72,444562.4978463011,,,,,multiseed_replication
tc1c20s4cf3.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,11.72408013618093,3,100,120000,31766,88234,1770,4,19.146525859832764,190,114,108,635451.2964315152,,,,,multiseed_replication
tc1c20s4cf4.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,16.177500713732435,4,100,120000,56604,63396,2757,4,26.945512294769287,190,38,36,229998.5159575832,,,,,multiseed_replication
tc1c20s4cf4.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,16.45564191483141,3,100,120000,37319,82681,3360,4,20.6821711063385,190,76,74,427609.8236376812,,,,,multiseed_replication
tc1c20s4cf4.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,15.512870940513256,4,100,120000,57079,62921,2204,4,25.463844060897827,190,114,112,677731.9786697925,,,,,multiseed_replication
tc1c20s4ct1.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,13.67253155373575,3,100,120000,35463,84537,1663,4,27.965466737747192,190,38,38,175119.1745356362,,,,,multiseed_replication
tc1c20s4ct1.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,13.945333023181396,3,100,120000,51358,68642,2937,4,24.2415771484375,190,76,74,326233.0878119645,,,,,multiseed_replication
tc1c20s4ct1.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,13.750213799309527,3,100,120000,55824,64176,4291,4,24.16664981842041,190,114,112,521235.5207157309,,,,,multiseed_replication
tc1c20s4ct3.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,13.858435975246664,3,100,120000,36446,83554,1625,4,20.81119990348816,190,38,38,237531.6851811995,,,,,multiseed_replication
tc1c20s4ct3.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,12.596437032727486,3,100,120000,38542,81458,1435,4,15.1618230342865,190,76,76,411463.7465710408,,,,,multiseed_replication
tc1c20s4ct3.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,12.584406469774535,3,100,120000,38653,81347,1622,4,15.027643918991089,190,114,112,627472.8938822133,,,,,multiseed_replication
tc1c20s4ct4.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,16.593467566245483,4,100,120000,77458,42542,3662,4,27.094194889068604,190,38,38,217691.58040854364,,,,,multiseed_replication
tc1c20s4ct4.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,16.404330647896508,4,100,120000,67689,52311,3799,4,25.01690411567688,190,76,74,428388.3625749118,,,,,multiseed_replication
tc1c20s4ct4.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,13.903370767496542,3,100,120000,42853,77147,3425,4,22.751006841659542,190,114,112,733852.3408233012,,,,,multiseed_replication
tc2c20s3cf0.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,24.24218184811291,4,100,120000,48469,71531,2388,4,17.024224042892456,190,38,36,239642.83757027044,,,,,multiseed_replication
tc2c20s3cf0.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,23.549696503895504,4,100,120000,46247,73753,1849,3,17.010404109954834,190,76,72,443766.7045333569,,,,,multiseed_replication
tc2c20s3cf0.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,23.549696503895497,4,100,120000,46837,73163,1950,4,16.673787117004395,190,114,110,649972.9227227018,,,,,multiseed_replication
tc2c20s3ct0.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,23.63435585305988,4,100,120000,48701,71299,1698,3,18.83491516113281,190,38,36,216886.6744828537,,,,,multiseed_replication
tc2c20s3ct0.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,23.445115321877385,4,100,120000,45177,74823,1242,4,15.824054718017578,190,76,74,469249.760506852,,,,,multiseed_replication
tc2c20s3ct0.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,23.37726023061487,4,100,120000,44897,75103,2230,4,16.680393934249878,190,114,110,672465.1351099572,,,,,multiseed_replication
tc2c20s4cf0.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,24.177022246467114,4,100,120000,49416,70584,1868,4,21.762598037719727,190,38,38,181466.8685832445,,,,,multiseed_replication
tc2c20s4cf0.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,23.775668395638228,4,100,120000,48735,71265,1126,3,19.56072807312012,190,76,76,441399.6517437069,,,,,multiseed_replication
tc2c20s4cf0.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,23.583351251886825,4,100,120000,47374,72626,1058,4,19.750540018081665,190,114,110,620080.5735716609,,,,,multiseed_replication
tc2c20s4ct0.xml,20,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,22.453258860573808,4,100,120000,37091,82909,1500,4,20.190672874450684,190,38,38,240655.9631685703,,,,,multiseed_replication
tc2c20s4ct0.xml,20,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,21.750727224851698,4,100,120000,38834,81166,1339,4,20.340154886245728,190,76,74,386937.62352634064,,,,,multiseed_replication
tc2c20s4ct0.xml,20,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,False,True,21.607804844978503,4,100,120000,29791,90209,940,4,18.55246424674988,190,114,106,563501.1598151147,,,,,multiseed_replication
tc0c40s5cf0.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,29.069580277720743,7,100,120000,61579,58421,1391,3,92.45883417129517,780,156,156,1199914.5011308554,,,,,multiseed_replication
tc0c40s5cf0.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,28.02426065689188,7,100,120000,58317,61683,1017,1,94.6662049293518,780,312,312,2395163.181104918,,,,,multiseed_replication
tc0c40s5cf0.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,26.011946961790663,6,100,120000,45887,74113,1202,2,100.01896786689758,780,468,466,3572191.7179964846,,,,,multiseed_replication
tc0c40s5cf4.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,26.925052078959787,6,100,120000,33750,86250,1145,3,77.65030097961426,780,156,154,1060893.5867915202,,,,,multiseed_replication
tc0c40s5cf4.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,26.854925510876622,6,100,120000,39387,80613,1364,3,77.84565496444702,780,312,308,2081653.6041162536,,,,,multiseed_replication
tc0c40s5cf4.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,25.39009018258565,5,100,120000,26445,93555,1289,1,82.18835306167603,780,468,464,3156061.1710283267,,,,,multiseed_replication
tc0c40s5ct0.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,26.607414187256783,6,100,120000,45581,74419,1043,3,84.68542289733887,780,156,154,1251954.1622377343,,,,,multiseed_replication
tc0c40s5ct0.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,25.717350426757296,6,100,120000,49108,70892,1594,3,80.24726414680481,780,312,310,2367817.135895489,,,,,multiseed_replication
tc0c40s5ct0.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,24.786917781840568,6,100,120000,52089,67911,989,3,85.23152685165405,780,468,466,3602736.8072532094,,,,,multiseed_replication
tc0c40s5ct4.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,26.19500811661883,5,100,120000,26213,93787,1201,1,90.33196210861206,780,156,154,1087925.8388158889,,,,,multiseed_replication
tc0c40s5ct4.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,25.68314662653556,5,100,120000,30256,89744,1843,2,80.025643825531,780,312,310,2208554.927166449,,,,,multiseed_replication
tc0c40s5ct4.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,25.6655814594972,5,100,120000,25090,94910,1050,2,80.03429889678955,780,468,462,3244208.968247859,,,,,multiseed_replication
tc0c40s8cf0.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,25.405170309231664,6,100,120000,47341,72659,1274,2,109.20689582824708,780,156,156,1013549.1514133356,,,,,multiseed_replication
tc0c40s8cf0.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,25.214923340874925,6,100,120000,52964,67036,1451,3,112.1404948234558,780,312,312,2229047.393384553,,,,,multiseed_replication
tc0c40s8cf0.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,24.404173887632098,6,100,120000,47746,72254,1636,3,100.61744284629822,780,468,468,3351392.053153769,,,,,multiseed_replication
tc0c40s8cf4.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,26.73427703429832,6,100,120000,32409,87591,1256,2,91.40715789794922,780,156,154,1045269.4070123244,,,,,multiseed_replication
tc0c40s8cf4.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,26.57334724988671,5,100,120000,25195,94805,902,1,84.36850571632385,780,312,308,2112089.194489772,,,,,multiseed_replication
tc0c40s8cf4.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,25.34064121797117,5,100,120000,25658,94342,1224,3,85.8339409828186,780,468,464,3132244.602944008,,,,,multiseed_replication
tc0c40s8ct0.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,25.04642665956323,6,100,120000,53079,66921,1489,3,102.88820314407349,780,156,156,1204848.8909248414,,,,,multiseed_replication
tc0c40s8ct0.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,24.85723146949903,6,100,120000,47326,72674,1323,3,99.64781188964844,780,312,312,2435538.118197291,,,,,multiseed_replication
tc0c40s8ct0.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,23.24822161785892,5,100,120000,28140,91860,1391,3,99.0861279964447,780,468,468,3601279.1512482828,,,,,multiseed_replication
tc0c40s8ct4.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,26.485640693290897,5,100,120000,24511,95489,982,2,105.30168318748474,780,156,152,1021480.125080663,,,,,multiseed_replication
tc0c40s8ct4.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,25.66203370691914,5,100,120000,26400,93600,1017,3,93.72482895851137,780,312,308,2144996.661860452,,,,,multiseed_replication
tc0c40s8ct4.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,25.952425901585123,5,100,120000,24984,95016,1080,2,84.74520921707153,780,468,462,3345396.872010153,,,,,multiseed_replication
tc1c40s5cf1.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,46.7134413587559,8,100,120000,44674,75326,845,2,91.28574991226196,780,156,156,1091832.433178708,,,,,multiseed_replication
tc1c40s5cf1.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,44.91746464989152,7,100,120000,32632,87368,531,3,74.24135684967041,780,312,312,2290745.2452708306,,,,,multiseed_replication
tc1c40s5cf1.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,42.3689763930228,7,100,120000,26964,93036,643,2,70.83461499214172,780,468,462,3496389.57537983,,,,,multiseed_replication
tc1c40s5ct1.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,42.73645181723667,7,100,120000,31847,88153,637,2,75.60396790504456,780,156,154,986285.5806631024,,,,,multiseed_replication
tc1c40s5ct1.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,42.50998420064951,7,100,120000,28812,91188,620,2,67.51289224624634,780,312,308,2106277.295958398,,,,,multiseed_replication
tc1c40s5ct1.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,38.79485757774876,7,100,120000,30898,89102,812,3,74.83671593666077,780,468,462,3269935.249000952,,,,,multiseed_replication
tc1c40s8cf1.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,37.523511072740185,6,100,120000,29614,90386,990,2,83.87797904014587,780,156,152,1095282.9143812545,,,,,multiseed_replication
tc1c40s8cf1.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,37.74257337308599,7,100,120000,27020,92980,791,3,76.57378506660461,780,312,306,2231328.7012224644,,,,,multiseed_replication
tc1c40s8cf1.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,37.10723255289668,6,100,120000,20437,99563,723,3,73.05304503440857,780,468,460,3330597.102178992,,,,,multiseed_replication
tc1c40s8ct1.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,37.12234142850832,6,100,120000,23632,96368,605,3,72.98403716087341,780,156,156,1153655.1173130502,,,,,multiseed_replication
tc1c40s8ct1.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,37.25484618452832,7,100,120000,34549,85451,1128,2,83.23199367523193,780,312,304,2264642.9298772626,,,,,multiseed_replication
tc1c40s8ct1.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,36.77125920608265,6,100,120000,27269,92731,960,2,87.8227162361145,780,468,458,3461866.1013898384,,,,,multiseed_replication
tc2c40s5cf2.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,26.21013307047409,6,100,120000,44900,75100,1191,3,74.96857810020447,780,156,152,1164666.1390457277,,,,,multiseed_replication
tc2c40s5cf2.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,25.80449236620376,6,100,120000,43321,76679,1065,3,71.99609208106995,780,312,300,2319386.131782701,,,,,multiseed_replication
tc2c40s5cf2.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,25.649827905260643,6,100,120000,45814,74186,1398,3,75.57867527008057,780,468,456,3590878.7967711026,,,,,multiseed_replication
tc2c40s5cf3.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,18.65212721216262,5,100,120000,50525,69475,1598,3,88.77162790298462,780,156,154,1353773.275512008,,,,,multiseed_replication
tc2c40s5cf3.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,18.59538210798384,5,100,120000,50563,69437,1888,3,111.656170129776,780,312,300,2528616.1360821817,,,,,multiseed_replication
tc2c40s5cf3.xml,40,0.3,30%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,18.641380123248084,5,100,120000,42219,77781,1969,2,110.50431895256042,780,468,452,3686634.919382699,,,,,multiseed_replication
tc2c40s5ct2.xml,40,0.1,10%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,26.22326879340018,6,100,120000,51120,68880,1554,3,78.77076196670532,780,156,152,1157652.5721087134,,,,,multiseed_replication
tc2c40s5ct2.xml,40,0.2,20%,0.9,20240529,20240529,5,100,20,20,1,0,0.9,True,True,26.02261845152,6,100,120000,43226,76774,1540,3,87.33602786064148,780,312,304,2331692.107212095,,,,,multiseed_replication
