instance,n_customers,coverage,coverage_pct,omega,placement_seed,solver_seed,base_tabu_tenure,max_iter,shake_tenure,shake_iter,shake_steps,opt_iter,phi,use_candidate_lists,use_extended_operators,best_cost,vehicles,iterations_done,moves_generated,moves_evaluated,moves_skipped_validity,moves_skipped_tabu,shakes,solver_time_sec,candidate_pairs,selected_arcs,applied_arcs,total_reduction,frvcp_calls,frvcp_total_time_sec,frvcp_avg_time_ms,error,experiment
tc1c20s4cf1.xml,20,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,16.01630197048292,3,100,120000,53952,66048,3114,4,27.432809114456177,190,76,72,130262.13091917802,,,,,omega_sensitivity
tc1c20s4cf1.xml,20,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,15.945486579389872,3,100,120000,53454,66546,2576,4,23.472002029418945,190,114,110,196183.40932955025,,,,,omega_sensitivity
tc1c20s4cf3.xml,20,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,14.763634171524018,3,100,120000,42513,77487,1689,4,16.86649489402771,190,38,38,80449.41493440473,,,,,omega_sensitivity
tc1c20s4cf3.xml,20,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,14.626820354850905,3,100,120000,42986,77014,1901,4,18.30794906616211,190,76,76,151661.34900145634,,,,,omega_sensitivity
tc1c20s4cf3.xml,20,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,14.596748821510284,3,100,120000,40708,79292,1482,4,18.35095715522766,190,114,114,244928.57377460232,,,,,omega_sensitivity
tc1c20s4cf4.xml,20,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,16.999436837121294,4,100,120000,68027,51973,1888,4,24.6645941734314,190,38,36,72916.26350347795,,,,,omega_sensitivity
tc1c20s4cf4.xml,20,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,16.999436837121298,4,100,120000,67406,52594,1653,4,23.28741216659546,190,76,74,150863.14450925848,,,,,omega_sensitivity
tc1c20s4cf4.xml,20,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,16.922985748788584,4,100,120000,66214,53786,3550,4,25.41832709312439,190,114,112,224867.12682883083,,,,,omega_sensitivity
tc1c20s4ct1.xml,20,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,16.555801365159567,4,100,120000,66886,53114,1620,4,35.35769605636597,190,38,36,69281.62947669148,,,,,omega_sensitivity
tc1c20s4ct1.xml,20,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,16.53772725712754,4,100,120000,66625,53375,2276,4,32.62874698638916,190,76,74,145873.19772598735,,,,,omega_sensitivity
tc1c20s4ct1.xml,20,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,16.358983136428723,3,100,120000,54880,65120,1331,4,29.58469581604004,190,114,112,214082.2964853258,,,,,omega_sensitivity
tc1c20s4ct3.xml,20,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,14.417674410235923,3,100,120000,41751,78249,1693,4,21.297363996505737,190,38,34,64106.09763062676,,,,,omega_sensitivity
tc1c20s4ct3.xml,20,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,14.390343121198036,3,100,120000,43177,76823,2227,4,20.638463973999023,190,76,72,131335.09687508314,,,,,omega_sensitivity
tc1c20s4ct3.xml,20,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,14.381863825759956,3,100,120000,40790,79210,2122,4,20.953640937805176,190,114,110,211486.6860405242,,,,,omega_sensitivity
tc1c20s4ct4.xml,20,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,16.687379442034715,4,100,120000,67179,52821,2084,4,29.38844013214112,190,38,38,77638.39230450508,,,,,omega_sensitivity
tc1c20s4ct4.xml,20,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,16.686860914899867,4,100,120000,66944,53056,2264,4,30.629184007644653,190,76,76,155226.13167995765,,,,,omega_sensitivity
tc1c20s4ct4.xml,20,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,16.686860914899864,4,100,120000,67149,52851,1835,4,27.12053298950196,190,114,114,237622.9366246688,,,,,omega_sensitivity
tc2c20s3cf0.xml,20,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,24.67738935293025,4,100,120000,48494,71506,2420,4,18.46747636795044,190,38,36,78349.28345010796,,,,,omega_sensitivity
tc2c20s3cf0.xml,20,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,24.667409599214544,4,100,120000,48359,71641,2403,4,19.673643112182617,190,76,74,154503.3861595368,,,,,omega_sensitivity
